txn_id,user_id,account_id,merchant_id,amount,txn_type,category,subcategory,raw_description,clean_description,payment_mode,user_verified,is_recurring,confidence_score,balance_after_txn,txn_timestamp,cat_method,source_type,is_anomalous,anomaly_score,user_verified_category,location,recurring_group_id,ml_metadata
126,1,1,10,232.49,debit,Transport,Metro,UBER INDIA TECH PVT LTD 12112025 TXN519902,uber transport,UPI,false,false,0.8714,208497.81,2025-11-12T08:27:00Z,ml_model,csv_import,false,0.1095,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 208497.81, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.3959, ""daily_txn_freq"": 2.17, ""avg_spend_per_category"": 346.9, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
127,1,1,12,195.43,debit,Transport,Petrol,HPCL PETROL PUMP 4567 17112025 TXN468154,hpcl transport,UPI,false,false,0.8507,208302.38,2025-11-17T08:33:00Z,rule_based,csv_import,false,0.0507,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 0, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 208302.38, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.7047, ""daily_txn_freq"": 3.11, ""avg_spend_per_category"": 441.63, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
128,1,1,12,420.59,debit,Transport,Metro,HPCL PETROL PUMP 4567 21112025 TXN896788,hpcl transport,Card,false,false,0.9085,207881.79,2025-11-21T08:11:00Z,ml_model,csv_import,false,0.1237,false,"Dadar, MH",,"{""month"": 11, ""day_of_week"": 4, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 207881.79, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.1716, ""daily_txn_freq"": 2.11, ""avg_spend_per_category"": 390.36, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
129,1,1,11,647.25,debit,Transport,Metro,OLA CABS PVT LTD BANGALORE 16112025 TXN158900,ola cabs transport,Card,false,false,0.886,207234.54,2025-11-16T19:40:00Z,ml_model,csv_import,false,0.0754,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 6, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 207234.54, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.0604, ""daily_txn_freq"": 1.2, ""avg_spend_per_category"": 453.07, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
130,1,1,12,430.3,debit,Transport,Petrol,HPCL PETROL PUMP 4567 03112025 TXN708519,hpcl transport,UPI,false,false,0.8785,206804.24,2025-11-03T08:39:00Z,rule_based,csv_import,false,0.0586,false,"Thane, MH",,"{""month"": 11, ""day_of_week"": 0, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 206804.24, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.2525, ""daily_txn_freq"": 2.75, ""avg_spend_per_category"": 473.24, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
131,1,1,13,1083.42,debit,Healthcare,Pharmacy,APOLLO PHARMACY LTD 04112025 TXN141043,apollo pharmacy healthcare,UPI,false,false,0.892,205720.82,2025-11-04T15:45:00Z,tfidf_classifier,csv_import,false,0.1086,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 1, ""hour"": 15, ""rolling_avg_spend"": 500.0, ""category_volatility"": 0.6, ""balance_after_txn"": 205720.82, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8895, ""daily_txn_freq"": 3.13, ""avg_spend_per_category"": 472.78, ""spend_std_dev"": 140.0, ""expense_volatility"": 60.0, ""is_odd_hour"": 0}"
132,1,1,17,17614.65,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 16112025 TXN154909,zerodha broking stock purchase,UPI,true,false,0.951,188106.17,2025-11-16T15:21:00Z,sentence_transformer,csv_import,false,0.1012,true,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 6, ""hour"": 15, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 188106.17, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 8.4098, ""daily_txn_freq"": 1.23, ""avg_spend_per_category"": 4189.01, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
133,1,1,21,19532.45,debit,Finance,Credit Card Bill,ICICI CREDIT CARD BILL PAYMENT NOV2025 REF397949,icici credit card bill payment monthly,NEFT,true,true,0.96,168573.72,2025-11-25T11:30:00Z,rule_based,csv_import,false,0.0351,true,"Mumbai, MH",RG-CCBILL-001,"{""month"": 11, ""day_of_week"": 1, ""hour"": 11, ""rolling_avg_spend"": 18000.0, ""category_volatility"": 0.05, ""balance_after_txn"": 168573.72, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.2838, ""daily_txn_freq"": 3.98, ""avg_spend_per_category"": 21343.75, ""spend_std_dev"": 5040.0, ""expense_volatility"": 5.0, ""is_odd_hour"": 0}"
134,1,1,9,2304.35,debit,Entertainment,Weekend Outing,FLIPKART INTERNET PVT LTD 26112025 TXN832409,flipkart weekend purchase,Card,false,false,0.7993,166269.37,2025-11-26T19:05:00Z,sentence_transformer,csv_import,false,0.0702,false,"Bandra, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 166269.37, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.7874, ""daily_txn_freq"": 3.25, ""avg_spend_per_category"": 1397.09, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
135,1,1,8,1668.16,debit,Entertainment,Weekend Outing,AMAZON PAY SELLER SERVICES 26112025 TXN479404,amazon weekend purchase,UPI,false,false,0.8344,164601.21,2025-11-26T22:44:00Z,rule_based,csv_import,false,0.1537,false,"Bandra, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 22, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 164601.21, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.3737, ""daily_txn_freq"": 4.32, ""avg_spend_per_category"": 1491.76, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
136,1,1,8,845.11,debit,Shopping,Weekend Outing,AMAZON PAY SELLER SERVICES 26112025 TXN908320,amazon weekend purchase,UPI,false,false,0.8793,163756.1,2025-11-26T18:09:00Z,rule_based,csv_import,false,0.1076,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 18, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 163756.1, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.4553, ""daily_txn_freq"": 1.57, ""avg_spend_per_category"": 1698.81, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
137,1,1,25,252.68,debit,Entertainment,Weekend Outing,BOOKMYSHOW TICKETS 28112025 TXN854540,bookmyshow weekend purchase,UPI,false,false,0.9254,163503.42,2025-11-28T18:46:00Z,ml_model,csv_import,false,0.1278,false,"Bandra, MH",,"{""month"": 11, ""day_of_week"": 4, ""hour"": 18, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 163503.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.7718, ""daily_txn_freq"": 1.82, ""avg_spend_per_category"": 1343.5, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
138,1,1,,120000.0,credit,Salary,Monthly Salary,SALARY CREDIT NEFT - TECHCORP INDIA - DEC2025 - REF947903,salary credit techcorp india monthly,NEFT,true,true,0.98,283503.42,2025-12-01T09:15:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SALARY-001,"{""month"": 12, ""day_of_week"": 0, ""hour"": 9, ""rolling_avg_spend"": 120000.0, ""category_volatility"": 0.01, ""balance_after_txn"": 283503.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 3.75, ""avg_spend_per_category"": 139390.77, ""spend_std_dev"": 33600.0, ""expense_volatility"": 1.0, ""is_odd_hour"": 0}"
139,1,1,,22000.0,debit,Rent,Monthly Rent,NEFT TO LANDLORD RAJESH KUMAR - RENT DEC2025 - REF303440,rent payment landlord monthly,NEFT,true,true,0.97,261503.42,2025-12-02T10:00:00Z,rule_based,csv_import,false,0.03,true,"Mumbai, MH",RG-RENT-001,"{""month"": 12, ""day_of_week"": 1, ""hour"": 10, ""rolling_avg_spend"": 22000.0, ""category_volatility"": 0.0, ""balance_after_txn"": 261503.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 2.29, ""avg_spend_per_category"": 25934.75, ""spend_std_dev"": 6160.0, ""expense_volatility"": 0.0, ""is_odd_hour"": 0}"
140,1,1,16,10000.0,debit,Investments,Mutual Fund SIP,SBI MUTUAL FUND SIP AUTO DEBIT - DEC2025 - FOLIO12345,sbi mutual fund sip auto debit monthly,Auto-Debit,true,true,0.97,251503.42,2025-12-05T10:30:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SIP-001,"{""month"": 12, ""day_of_week"": 4, ""hour"": 10, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 251503.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.3333, ""daily_txn_freq"": 4.45, ""avg_spend_per_category"": 4923.36, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
141,1,1,5,599.0,debit,Utilities,Mobile Recharge,JIO PREPAID RECHARGE UPI 06122025 REF5727345,jio prepaid recharge monthly,UPI,false,true,0.95,250904.42,2025-12-06T11:00:00Z,rule_based,csv_import,false,0.04,false,"Mumbai, MH",RG-JIO-001,"{""month"": 12, ""day_of_week"": 5, ""hour"": 11, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 250904.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0056, ""daily_txn_freq"": 3.72, ""avg_spend_per_category"": 600.7, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
142,1,1,7,649.0,debit,Entertainment,Streaming,NETFLIX INDIA PVT LTD AUTO DEBIT 08122025,netflix india subscription monthly,Auto-Debit,false,true,0.96,250255.42,2025-12-08T14:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-NETFLIX-001,"{""month"": 12, ""day_of_week"": 0, ""hour"": 14, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 250255.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8778, ""daily_txn_freq"": 2.47, ""avg_spend_per_category"": 259.45, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
143,1,1,6,999.0,debit,Utilities,Broadband,AIRTEL BROADBAND MONTHLY BILL DEC2025 REF309398,airtel broadband monthly bill,Auto-Debit,false,true,0.95,249256.42,2025-12-10T09:30:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-AIRTEL-001,"{""month"": 12, ""day_of_week"": 2, ""hour"": 9, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 249256.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2167, ""daily_txn_freq"": 3.8, ""avg_spend_per_category"": 513.22, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
144,1,1,23,119.0,debit,Entertainment,Music Streaming,SPOTIFY INDIA MUSIC SUBSCRIPTION 12122025,spotify india music subscription,Auto-Debit,false,true,0.95,249137.42,2025-12-12T10:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-SPOTIFY-001,"{""month"": 12, ""day_of_week"": 4, ""hour"": 10, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 249137.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.0111, ""daily_txn_freq"": 1.88, ""avg_spend_per_category"": 316.94, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
145,1,1,24,650.28,debit,Food & Dining,Restaurant,DOMINOS PIZZA ORDER 18122025 TXN571145,domino's pizza food order,UPI,false,false,0.9247,248487.14,2025-12-18T08:45:00Z,sentence_transformer,csv_import,false,0.1421,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 3, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 248487.14, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.8598, ""daily_txn_freq"": 3.86, ""avg_spend_per_category"": 403.85, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
146,1,1,2,416.34,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 01122025 TXN493124,zomato food order,UPI,false,false,0.8042,248070.8,2025-12-01T14:03:00Z,sentence_transformer,csv_import,false,0.0577,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 0, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 248070.8, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.6318, ""daily_txn_freq"": 3.77, ""avg_spend_per_category"": 299.26, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
147,1,1,24,636.84,debit,Food & Dining,Cafe,DOMINOS PIZZA ORDER 10122025 TXN105506,domino's pizza food order,UPI,false,false,0.8029,247433.96,2025-12-10T21:30:00Z,rule_based,csv_import,false,0.0951,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 247433.96, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.7318, ""daily_txn_freq"": 2.92, ""avg_spend_per_category"": 381.81, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
148,1,1,2,239.22,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 17122025 TXN540218,zomato food order,Card,false,false,0.8094,247194.74,2025-12-17T14:07:00Z,tfidf_classifier,csv_import,false,0.0395,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 247194.74, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.055, ""daily_txn_freq"": 3.21, ""avg_spend_per_category"": 360.51, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
149,1,1,2,81.05,debit,Food & Dining,Cafe,ZOMATO* ORDER 9876543 23122025 TXN536802,zomato food order,UPI,false,false,0.8997,247113.69,2025-12-23T09:18:00Z,sentence_transformer,csv_import,false,0.0765,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 1, ""hour"": 9, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 247113.69, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.5614, ""daily_txn_freq"": 1.24, ""avg_spend_per_category"": 353.65, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
150,1,1,24,93.62,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 17122025 TXN766549,domino's pizza food order,Card,false,false,0.9472,247020.07,2025-12-17T21:32:00Z,ml_model,csv_import,false,0.1597,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 247020.07, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.4417, ""daily_txn_freq"": 2.25, ""avg_spend_per_category"": 289.46, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
151,1,1,24,149.45,debit,Food & Dining,Restaurant,DOMINOS PIZZA ORDER 08122025 TXN239890,domino's pizza food order,UPI,false,false,0.8528,246870.62,2025-12-08T20:42:00Z,ml_model,csv_import,false,0.1131,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 0, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 246870.62, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.91, ""daily_txn_freq"": 3.91, ""avg_spend_per_category"": 375.86, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
152,1,1,1,623.7,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 23122025 TXN138780,swiggy food order,Card,false,false,0.8302,246246.92,2025-12-23T14:40:00Z,rule_based,csv_import,true,0.8285,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 1, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 246246.92, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.6067, ""daily_txn_freq"": 2.1, ""avg_spend_per_category"": 323.41, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
153,1,1,2,249.72,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 13122025 TXN400009,zomato food order,Card,false,false,0.9293,245997.2,2025-12-13T21:34:00Z,sentence_transformer,csv_import,false,0.1405,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 5, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 245997.2, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.955, ""daily_txn_freq"": 1.96, ""avg_spend_per_category"": 391.91, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
154,1,1,2,679.41,debit,Food & Dining,Restaurant,ZOMATO* ORDER 9876543 14122025 TXN825686,zomato food order,Card,false,false,0.8551,245317.79,2025-12-14T14:47:00Z,ml_model,csv_import,false,0.1758,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 245317.79, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.1372, ""daily_txn_freq"": 3.54, ""avg_spend_per_category"": 291.05, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
155,1,1,4,1099.39,debit,Groceries,Vegetables,BLINKIT APP INSTANT DELIVER 27122025 TXN443848,blinkit grocery purchase,NetBanking,false,false,0.8614,244218.4,2025-12-27T12:34:00Z,tfidf_classifier,csv_import,false,0.0803,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 5, ""hour"": 12, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 244218.4, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.2795, ""daily_txn_freq"": 1.58, ""avg_spend_per_category"": 1173.08, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
156,1,1,4,1921.58,debit,Groceries,Household,BLINKIT APP INSTANT DELIVER 15122025 TXN387892,blinkit grocery purchase,NetBanking,false,false,0.9572,242296.82,2025-12-15T10:46:00Z,sentence_transformer,csv_import,false,0.0275,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 0, ""hour"": 10, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 242296.82, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.0044, ""daily_txn_freq"": 2.27, ""avg_spend_per_category"": 1344.53, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
157,1,1,3,2576.27,debit,Groceries,Dairy,BIGBASKET ONLINE GRC 22122025 TXN919264,bigbasket grocery purchase,Card,false,false,0.8249,239720.55,2025-12-22T12:01:00Z,sentence_transformer,csv_import,false,0.0436,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 0, ""hour"": 12, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 239720.55, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.823, ""daily_txn_freq"": 2.27, ""avg_spend_per_category"": 1415.74, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
158,1,1,20,1459.78,debit,Groceries,Household,RELIANCE FRESH STORE 12 02122025 TXN490084,reliance fresh grocery purchase,Card,false,false,0.9268,238260.77,2025-12-02T19:09:00Z,rule_based,csv_import,false,0.0729,false,"Thane, MH",,"{""month"": 12, ""day_of_week"": 1, ""hour"": 19, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 238260.77, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.7216, ""daily_txn_freq"": 2.1, ""avg_spend_per_category"": 1093.77, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
159,1,1,3,1597.32,debit,Groceries,Household,BIGBASKET ONLINE GRC 04122025 TXN688956,bigbasket grocery purchase,UPI,false,false,0.8566,236663.45,2025-12-04T10:47:00Z,ml_model,csv_import,false,0.0904,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 3, ""hour"": 10, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 236663.45, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.1037, ""daily_txn_freq"": 4.49, ""avg_spend_per_category"": 1097.08, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
160,1,1,8,2595.28,debit,Shopping,Clothing,AMAZON PAY SELLER SERVICES 07122025 TXN192055,amazon online shopping,NetBanking,false,false,0.9351,234068.17,2025-12-07T12:08:00Z,ml_model,csv_import,false,0.1378,false,"Navi Mumbai, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 12, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 234068.17, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.434, ""daily_txn_freq"": 3.48, ""avg_spend_per_category"": 1530.0, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
161,1,1,8,3972.3,debit,Shopping,Home Decor,AMAZON PAY SELLER SERVICES 10122025 TXN282547,amazon online shopping,UPI,false,false,0.8663,230095.87,2025-12-10T15:54:00Z,sentence_transformer,csv_import,false,0.1413,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 15, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 230095.87, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 5.494, ""daily_txn_freq"": 3.77, ""avg_spend_per_category"": 1342.04, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
162,1,1,22,3232.64,debit,Shopping,Home Decor,MYNTRA FASHION STORE 16122025 TXN236074,myntra online shopping,NetBanking,false,false,0.9226,226863.23,2025-12-16T11:23:00Z,sentence_transformer,csv_import,false,0.0861,false,"Navi Mumbai, MH",,"{""month"": 12, ""day_of_week"": 1, ""hour"": 11, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 226863.23, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8503, ""daily_txn_freq"": 2.39, ""avg_spend_per_category"": 1630.16, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
163,1,1,11,667.5,debit,Transport,Cab,OLA CABS PVT LTD BANGALORE 17122025 TXN231414,ola cabs transport,Card,false,false,0.9035,226195.73,2025-12-17T19:49:00Z,tfidf_classifier,csv_import,false,0.0759,false,"Dadar, MH",,"{""month"": 12, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 226195.73, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2292, ""daily_txn_freq"": 2.21, ""avg_spend_per_category"": 460.47, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
164,1,1,12,186.47,debit,Transport,Cab,HPCL PETROL PUMP 4567 25122025 TXN553633,hpcl transport,UPI,false,false,0.9281,226009.26,2025-12-25T20:40:00Z,rule_based,csv_import,false,0.0565,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 3, ""hour"": 20, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 226009.26, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.7794, ""daily_txn_freq"": 2.13, ""avg_spend_per_category"": 433.49, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
165,1,1,11,684.45,debit,Transport,Petrol,OLA CABS PVT LTD BANGALORE 12122025 TXN305837,ola cabs transport,Card,false,false,0.8363,225324.81,2025-12-12T20:57:00Z,ml_model,csv_import,false,0.0937,false,"Mumbai, MH",,"{""month"": 12, ""day_of_week"": 4, ""hour"": 20, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 225324.81, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.3704, ""daily_txn_freq"": 2.76, ""avg_spend_per_category"": 346.98, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
166,1,1,12,518.36,debit,Transport,Metro,HPCL PETROL PUMP 4567 19122025 TXN454019,hpcl transport,UPI,false,false,0.9273,224806.45,2025-12-19T09:10:00Z,sentence_transformer,csv_import,false,0.0297,false,"Dadar, MH",,"{""month"": 12, ""day_of_week"": 4, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 224806.45, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.9863, ""daily_txn_freq"": 3.7, ""avg_spend_per_category"": 362.34, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
167,1,1,12,529.24,debit,Transport,Petrol,HPCL PETROL PUMP 4567 07122025 TXN757629,hpcl transport,Card,false,false,0.9034,224277.21,2025-12-07T20:26:00Z,ml_model,csv_import,false,0.078,false,"Dadar, MH",,"{""month"": 12, ""day_of_week"": 6, ""hour"": 20, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 224277.21, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.077, ""daily_txn_freq"": 2.42, ""avg_spend_per_category"": 392.57, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
