txn_id,user_id,raw_description,cleaned_description,merchant_name,amount,txn_type,payment_mode,category,subcategory,confidence_score,txn_timestamp,month,day_of_week,hour,is_recurring,avg_spend_per_category,spend_std_dev,monthly_surplus,expense_volatility,balance_after_txn,user_corrected_label
1522,9,ZERODHA* 4879,zerodha 4879,Zerodha,28067.74,debit,NEFT,Investments,Stock Trading,0.9002,2024-12-23 12:44:00,12,0,12,0,15652.28,15686.95,22083.48,17805.87,-73337.67,Investments
1720,9,IRCTC E-TICKET 6058,irctc e ticket 6058,IRCTC,1651.32,debit,Credit Card,Travel,Train Tickets,0.9822,2024-12-26 13:53:00,12,3,13,0,7208.86,7699.89,22083.48,17805.87,-74988.99,Travel
171,9,APOLLO PHARMACY 5890,apollo pharmacy 5890,Apollo Pharmacy,503.09,debit,Cash,Healthcare,Medicines,0.7577,2024-12-28 14:39:00,12,5,14,0,670.65,386.75,22083.48,17805.87,-75492.08,Healthcare
102,9,GROFERS/BLINKIT 1710,grofers blinkit 1710,Blinkit,885.43,debit,Net Banking,Groceries,Quick Commerce,0.8356,2025-01-05 22:37:00,1,6,22,0,1211.28,871.6,170117.61,17805.87,-76377.51,Groceries
592,9,SALARY CREDIT 7219,salary credit 7219,Employer,107595.23,credit,Net Banking,Income,Salary,0.7543,2025-01-10 11:28:00,1,4,11,0,,,170117.61,17805.87,31217.72,Income
440,9,IRCTC E-TICKET 9051,irctc e ticket 9051,IRCTC,849.48,debit,Net Banking,Travel,Train Tickets,0.7039,2025-01-10 13:38:00,1,4,13,0,7208.86,7699.89,170117.61,17805.87,30368.24,Travel
239,9,ZERODHA* 4580,zerodha 4580,Zerodha,7312.9,debit,UPI,Investments,Stock Trading,0.928,2025-01-10 23:52:00,1,4,23,0,15652.28,15686.95,170117.61,17805.87,23055.34,Investments
2169,9,ZOMATO* 3609,zomato 3609,Zomato,318.79,debit,IMPS,Food & Dining,Food Delivery,0.9547,2025-01-13 13:15:00,1,0,13,0,334.49,162.25,170117.61,17805.87,22736.55,Shopping
1689,9,BigBasket 4924,bigbasket 4924,BigBasket,656.45,debit,Wallet,Groceries,Online Grocery,0.9533,2025-01-15 18:25:00,1,2,18,0,1211.28,871.6,170117.61,17805.87,22080.1,Transport
1802,9,FREELANCE PAYMENT 3065,freelance payment 3065,Freelance,84022.32,credit,UPI,Income,Freelance,0.8133,2025-01-18 11:19:00,1,5,11,0,,,170117.61,17805.87,106102.42,Income
134,9,PETROL PUMP HPCL 6493,petrol pump hpcl 6493,HPCL,2938.44,debit,NEFT,Transport,Fuel,0.9792,2025-01-18 13:01:00,1,5,13,0,863.26,1001.5,170117.61,17805.87,103163.98,Transport
401,9,FLIPKART INTERNET 8517,flipkart internet 8517,Flipkart,4492.82,debit,Credit Card,Shopping,E-commerce,0.9272,2025-01-21 21:49:00,1,1,21,0,3535.21,2204.82,170117.61,17805.87,98671.16,Shopping
814,9,D-MART AVENUE 7852,d mart avenue 7852,DMart,282.89,debit,NEFT,Groceries,Supermarket,0.9123,2025-01-22 14:03:00,1,2,14,0,1211.28,871.6,170117.61,17805.87,98388.27,Groceries
355,9,BYJU'S SUBSCRIPTION 4327,byju's subscription 4327,Byjus,3762.74,debit,NEFT,Education,Online Learning,0.7528,2025-01-25 18:26:00,1,5,18,0,2475.64,1084.33,170117.61,17805.87,94625.53,Education
475,9,GROFERS/BLINKIT 4308,grofers blinkit 4308,Blinkit,1007.2,debit,Cash,Groceries,Quick Commerce,0.7075,2025-02-06 19:20:00,2,3,19,0,1211.28,871.6,168333.19,17805.87,93618.33,Transport
1677,9,ZOMATO* 3506,zomato 3506,Zomato,374.97,debit,UPI,Food & Dining,Food Delivery,0.8149,2025-02-06 20:48:00,2,3,20,0,334.49,162.25,168333.19,17805.87,93243.36,Food & Dining
790,9,RELIANCE FRESH* 5863,reliance fresh 5863,Reliance Fresh,661.48,debit,Cash,Groceries,Supermarket,0.7948,2025-02-08 06:34:00,2,5,6,0,1211.28,871.6,168333.19,17805.87,92581.88,Transport
1254,9,SWIGGY ORDER* 1645,swiggy order 1645,Swiggy,546.61,debit,UPI,Food & Dining,Food Delivery,0.8931,2025-02-09 11:20:00,2,6,11,0,334.49,162.25,168333.19,17805.87,92035.27,Food & Dining
1500,9,SALARY CREDIT 8014,salary credit 8014,Employer,118869.73,credit,Debit Card,Income,Salary,0.9806,2025-02-15 11:56:00,2,5,11,0,,,168333.19,17805.87,210905.0,Income
2121,9,HOTSTAR PREMIUM 4595,hotstar premium 4595,Hotstar,1227.87,debit,UPI,Entertainment,Streaming,0.6993,2025-02-15 18:45:00,2,5,18,1,406.23,391.03,168333.19,17805.87,209677.13,Transport
103,9,UBER INDIA 2204,uber india 2204,Uber,609.35,debit,Net Banking,Transport,Cab,0.8471,2025-02-15 19:43:00,2,5,19,0,863.26,1001.5,168333.19,17805.87,209067.78,Groceries
73,9,ZOMATO* 7770,zomato 7770,Zomato,223.61,debit,UPI,Food & Dining,Food Delivery,0.8973,2025-02-17 22:52:00,2,0,22,0,334.49,162.25,168333.19,17805.87,208844.17,Food & Dining
275,9,ZOMATO* 3290,zomato 3290,Zomato,234.53,debit,Credit Card,Food & Dining,Food Delivery,0.7284,2025-02-18 20:35:00,2,1,20,0,334.49,162.25,168333.19,17805.87,208609.64,Transport
1783,9,SBI MUTUAL FUND SIP 7065,sbi mutual fund sip 7065,SBI MF,9346.53,debit,IMPS,Investments,Mutual Fund,0.7569,2025-02-19 21:31:00,2,2,21,1,15652.28,15686.95,168333.19,17805.87,199263.11,Investments
243,9,FREELANCE PAYMENT 3396,freelance payment 3396,Freelance,63896.58,credit,Debit Card,Income,Freelance,0.9104,2025-02-25 07:17:00,2,1,7,0,,,168333.19,17805.87,263159.69,Shopping
1947,9,PRACTO CONSULT 2692,practo consult 2692,Practo,200.97,debit,UPI,Healthcare,Consultation,0.8637,2025-02-26 06:10:00,2,2,6,0,670.65,386.75,168333.19,17805.87,262958.72,Healthcare
214,9,SPOTIFY INDIA 7499,spotify india 7499,Spotify,60.42,transfer,Net Banking,Entertainment,Music Streaming,0.8022,2025-03-23 13:53:00,3,6,13,1,,,-4483.02,17805.87,262898.3,Entertainment
1093,9,GROFERS/BLINKIT 1653,grofers blinkit 1653,Blinkit,1076.09,debit,UPI,Groceries,Quick Commerce,0.7879,2025-03-25 21:52:00,3,1,21,0,1211.28,871.6,-4483.02,17805.87,261822.21,Groceries
1913,9,PETROL PUMP HPCL 6974,petrol pump hpcl 6974,HPCL,1136.38,debit,IMPS,Transport,Fuel,0.8859,2025-03-29 17:04:00,3,5,17,0,863.26,1001.5,-4483.02,17805.87,260685.83,Utilities
44,9,IRCTC E-TICKET 8777,irctc e ticket 8777,IRCTC,2270.55,debit,Cash,Travel,Train Tickets,0.9692,2025-03-29 22:27:00,3,5,22,0,7208.86,7699.89,-4483.02,17805.87,258415.28,Travel
678,9,PAYTM WALLET* 2018,paytm wallet 2018,Paytm,3536.01,debit,IMPS,Finance,Wallet Top-up,0.9485,2025-04-10 09:09:00,4,3,9,0,7696.66,7068.91,50718.01,17805.87,254879.27,Finance
1291,9,FREELANCE PAYMENT 2067,freelance payment 2067,Freelance,55858.61,credit,IMPS,Income,Freelance,0.8672,2025-04-30 07:17:00,4,2,7,0,,,50718.01,17805.87,310737.88,Food & Dining
1600,9,BigBasket 3822,bigbasket 3822,BigBasket,1604.59,debit,Net Banking,Groceries,Online Grocery,0.9528,2025-04-30 22:18:00,4,2,22,0,1211.28,871.6,50718.01,17805.87,309133.29,Transport
2007,9,BigBasket 8311,bigbasket 8311,BigBasket,718.27,debit,Debit Card,Groceries,Online Grocery,0.8237,2025-05-02 07:59:00,5,4,7,0,1211.28,871.6,-17473.32,17805.87,308415.02,Groceries
1459,9,FLIPKART INTERNET 7400,flipkart internet 7400,Flipkart,1072.83,debit,UPI,Shopping,E-commerce,0.9003,2025-05-04 13:00:00,5,6,13,0,3535.21,2204.82,-17473.32,17805.87,307342.19,Shopping
534,9,AMAZON PAY* 1904,amazon pay 1904,Amazon,7652.24,debit,NEFT,Shopping,E-commerce,0.8,2025-05-08 09:36:00,5,3,9,0,3535.21,2204.82,-17473.32,17805.87,299689.95,Groceries
1996,9,D-MART AVENUE 1358,d mart avenue 1358,DMart,3136.11,debit,NEFT,Groceries,Supermarket,0.9396,2025-05-08 18:01:00,5,3,18,0,1211.28,871.6,-17473.32,17805.87,296553.84,Groceries
616,9,Airtel Xstream 2041,airtel xstream 2041,Airtel,383.02,debit,Net Banking,Utilities,Broadband,0.7942,2025-05-12 06:03:00,5,0,6,1,504.21,258.93,-17473.32,17805.87,296170.82,Utilities
539,9,Jio Recharge 1235,jio recharge 1235,Jio,444.05,debit,UPI,Utilities,Mobile Recharge,0.7728,2025-05-15 06:30:00,5,3,6,1,504.21,258.93,-17473.32,17805.87,295726.77,Utilities
802,9,UNACADEMY* 2922,unacademy 2922,Unacademy,2592.19,debit,Net Banking,Education,Online Learning,0.9261,2025-05-15 08:33:00,5,3,8,1,2475.64,1084.33,-17473.32,17805.87,293134.58,Education
1682,9,MAKEMYTRIP 6097,makemytrip 6097,MakeMyTrip,1474.61,debit,IMPS,Travel,Flight/Hotel,0.7443,2025-05-19 09:47:00,5,0,9,0,7208.86,7699.89,-17473.32,17805.87,291659.97,Travel
675,9,PAYTM WALLET* 9314,paytm wallet 9314,Paytm,4092.53,debit,UPI,Finance,Wallet Top-up,0.9525,2025-06-01 09:46:00,6,6,9,0,7696.66,7068.91,-47841.38,17805.87,287567.44,Finance
1821,9,UBER INDIA 7077,uber india 7077,Uber,137.46,debit,Cash,Transport,Cab,0.8749,2025-06-10 22:19:00,6,1,22,0,863.26,1001.5,-47841.38,17805.87,287429.98,Transport
982,9,HDFC BANK EMI 4903,hdfc bank emi 4903,HDFC EMI,17041.23,debit,IMPS,Finance,Loan EMI,0.8402,2025-06-15 14:10:00,6,6,14,1,7696.66,7068.91,-47841.38,17805.87,270388.75,Finance
472,9,MAKEMYTRIP 9498,makemytrip 9498,MakeMyTrip,19187.1,debit,Cash,Travel,Flight/Hotel,0.8386,2025-06-17 09:28:00,6,1,9,0,7208.86,7699.89,-47841.38,17805.87,251201.65,Travel
13,9,IRCTC E-TICKET 6947,irctc e ticket 6947,IRCTC,1429.93,debit,NEFT,Travel,Train Tickets,0.8466,2025-06-27 06:38:00,6,4,6,0,7208.86,7699.89,-47841.38,17805.87,249771.72,Travel
1151,9,ZOMATO* 4707,zomato 4707,Zomato,301.62,debit,Debit Card,Food & Dining,Food Delivery,0.73,2025-06-27 11:23:00,6,4,11,0,334.49,162.25,-47841.38,17805.87,249470.1,Shopping
1024,9,FLIPKART INTERNET 7449,flipkart internet 7449,Flipkart,5651.51,debit,IMPS,Shopping,E-commerce,0.7052,2025-06-30 22:15:00,6,0,22,0,3535.21,2204.82,-47841.38,17805.87,243818.59,Shopping
1070,9,PETROL PUMP HPCL 7282,petrol pump hpcl 7282,HPCL,2299.65,debit,Debit Card,Transport,Fuel,0.9942,2025-07-01 17:07:00,7,1,17,0,863.26,1001.5,-34456.98,17805.87,241518.94,Transport
1826,9,ZERODHA* 9055,zerodha 9055,Zerodha,21933.84,debit,Net Banking,Investments,Stock Trading,0.8734,2025-07-03 09:49:00,7,3,9,0,15652.28,15686.95,-34456.98,17805.87,219585.1,Food & Dining
1795,9,UNACADEMY* 9861,unacademy 9861,Unacademy,1800.73,debit,UPI,Education,Online Learning,0.799,2025-07-06 23:12:00,7,6,23,1,2475.64,1084.33,-34456.98,17805.87,217784.37,Education
1963,9,BYJU'S SUBSCRIPTION 4248,byju's subscription 4248,Byjus,1743.27,debit,UPI,Education,Online Learning,0.8294,2025-07-09 21:31:00,7,2,21,0,2475.64,1084.33,-34456.98,17805.87,216041.1,Education
1876,9,UNACADEMY* 9438,unacademy 9438,Unacademy,2654.01,transfer,Wallet,Education,Online Learning,0.5078,2025-07-14 19:30:00,7,0,19,1,,,-34456.98,17805.87,213387.09,Education
152,9,PAYTM WALLET* 8842,paytm wallet 8842,Paytm,4244.11,debit,Net Banking,Finance,Wallet Top-up,0.7197,2025-07-18 10:39:00,7,4,10,0,7696.66,7068.91,-34456.98,17805.87,209142.98,Finance
674,9,DUNZO DELIVERY 1456,dunzo delivery 1456,Dunzo,92.12,debit,NEFT,Groceries,Quick Commerce,0.9271,2025-07-19 15:33:00,7,5,15,0,1211.28,871.6,-34456.98,17805.87,209050.86,Groceries
1312,9,PETROL PUMP HPCL 7279,petrol pump hpcl 7279,HPCL,886.28,debit,Credit Card,Transport,Fuel,0.7516,2025-07-20 16:48:00,7,6,16,0,863.26,1001.5,-34456.98,17805.87,208164.58,Transport
59,9,SWIGGY ORDER* 1282,swiggy order 1282,Swiggy,219.56,debit,Cash,Food & Dining,Food Delivery,0.8938,2025-07-22 13:44:00,7,1,13,0,334.49,162.25,-34456.98,17805.87,207945.02,Shopping
681,9,GROFERS/BLINKIT 2980,grofers blinkit 2980,Blinkit,803.44,debit,Net Banking,Groceries,Quick Commerce,0.8805,2025-07-26 17:58:00,7,5,17,0,1211.28,871.6,-34456.98,17805.87,207141.58,Groceries
1185,9,SWIGGY ORDER* 9162,swiggy order 9162,Swiggy,433.98,debit,Net Banking,Food & Dining,Food Delivery,0.9867,2025-07-30 17:54:00,7,2,17,0,334.49,162.25,-34456.98,17805.87,206707.6,Food & Dining
2092,9,PRACTO CONSULT 8287,practo consult 8287,Practo,801.56,debit,Credit Card,Healthcare,Consultation,0.9913,2025-08-03 18:12:00,8,6,18,0,670.65,386.75,-17494.93,17805.87,205906.04,Healthcare
2018,9,Jio Recharge 7554,jio recharge 7554,Jio,833.62,debit,Credit Card,Utilities,Mobile Recharge,0.8553,2025-08-06 20:31:00,8,2,20,1,504.21,258.93,-17494.93,17805.87,205072.42,Food & Dining
1620,9,SALARY CREDIT 6918,salary credit 6918,Employer,29584.08,credit,Debit Card,Income,Salary,0.9822,2025-08-08 17:59:00,8,4,17,0,,,-17494.93,17805.87,234656.5,Income
571,9,OLA CABS* 8847,ola cabs 8847,Ola,224.22,debit,Cash,Transport,Cab,0.8016,2025-08-10 10:51:00,8,6,10,0,863.26,1001.5,-17494.93,17805.87,234432.28,Transport
687,9,MAKEMYTRIP 1305,makemytrip 1305,MakeMyTrip,15222.25,debit,Credit Card,Travel,Flight/Hotel,0.9252,2025-08-13 07:36:00,8,2,7,0,7208.86,7699.89,-17494.93,17805.87,219210.03,Travel
859,9,DUNZO DELIVERY 1281,dunzo delivery 1281,Dunzo,256.24,debit,Net Banking,Groceries,Quick Commerce,0.8379,2025-08-14 13:44:00,8,3,13,0,1211.28,871.6,-17494.93,17805.87,218953.79,Shopping
1603,9,RELIANCE FRESH* 1998,reliance fresh 1998,Reliance Fresh,1318.39,debit,Debit Card,Groceries,Supermarket,0.9654,2025-08-16 19:37:00,8,5,19,0,1211.28,871.6,-17494.93,17805.87,217635.4,Groceries
2117,9,BigBasket 4442,bigbasket 4442,BigBasket,333.05,debit,IMPS,Groceries,Online Grocery,0.7503,2025-08-17 15:23:00,8,6,15,0,1211.28,871.6,-17494.93,17805.87,217302.35,Groceries
640,9,UNACADEMY* 7822,unacademy 7822,Unacademy,2740.77,debit,UPI,Education,Online Learning,0.8578,2025-08-22 12:37:00,8,4,12,1,2475.64,1084.33,-17494.93,17805.87,214561.58,Education
1946,9,MAKEMYTRIP 9284,makemytrip 9284,MakeMyTrip,25348.91,debit,NEFT,Travel,Flight/Hotel,0.707,2025-08-25 21:16:00,8,0,21,0,7208.86,7699.89,-17494.93,17805.87,189212.67,Travel
114,9,RELIANCE FRESH* 3248,reliance fresh 3248,Reliance Fresh,633.08,debit,Credit Card,Groceries,Supermarket,0.7904,2025-09-05 07:00:00,9,4,7,0,1211.28,871.6,120873.23,17805.87,188579.59,Utilities
1454,9,IRCTC E-TICKET 1286,irctc e ticket 1286,IRCTC,2070.38,debit,Credit Card,Travel,Train Tickets,0.9696,2025-09-08 17:41:00,9,0,17,0,7208.86,7699.89,120873.23,17805.87,186509.21,Travel
1421,9,D-MART AVENUE 9615,d mart avenue 9615,DMart,1923.85,debit,NEFT,Groceries,Supermarket,0.7123,2025-09-08 23:29:00,9,0,23,0,1211.28,871.6,120873.23,17805.87,184585.36,Groceries
1176,9,D-MART AVENUE 4669,d mart avenue 4669,DMart,1689.5,debit,NEFT,Groceries,Supermarket,0.9153,2025-09-10 13:46:00,9,2,13,0,1211.28,871.6,120873.23,17805.87,182895.86,Transport
2024,9,SALARY CREDIT 4106,salary credit 4106,Employer,128069.89,credit,NEFT,Income,Salary,0.76,2025-09-14 13:06:00,9,6,13,0,,,120873.23,17805.87,310965.75,Income
972,9,Jio Recharge 4902,jio recharge 4902,Jio,242.82,debit,Credit Card,Utilities,Mobile Recharge,0.8029,2025-09-22 17:22:00,9,0,17,1,504.21,258.93,120873.23,17805.87,310722.93,Utilities
1530,9,HOTSTAR PREMIUM 6526,hotstar premium 6526,Hotstar,637.03,debit,Wallet,Entertainment,Streaming,0.8716,2025-09-29 12:02:00,9,0,12,1,406.23,391.03,120873.23,17805.87,310085.9,Entertainment
364,9,SWIGGY ORDER* 8130,swiggy order 8130,Swiggy,281.83,debit,IMPS,Food & Dining,Food Delivery,0.9507,2025-10-06 12:55:00,10,0,12,0,334.49,162.25,-4303.15,17805.87,309804.07,Food & Dining
897,9,Airtel Xstream 6282,airtel xstream 6282,Airtel,405.47,debit,Wallet,Utilities,Broadband,0.9512,2025-10-08 18:53:00,10,2,18,1,504.21,258.93,-4303.15,17805.87,309398.6,Utilities
2130,9,ZOMATO* 5315,zomato 5315,Zomato,135.12,debit,Wallet,Food & Dining,Food Delivery,0.8071,2025-10-16 15:51:00,10,3,15,0,334.49,162.25,-4303.15,17805.87,309263.48,Shopping
231,9,PRACTO CONSULT 8365,practo consult 8365,Practo,405.44,transfer,UPI,Healthcare,Consultation,0.9212,2025-10-17 19:25:00,10,4,19,0,,,-4303.15,17805.87,308858.04,Healthcare
153,9,PRACTO CONSULT 3981,practo consult 3981,Practo,1143.17,debit,Cash,Healthcare,Consultation,0.904,2025-10-19 08:28:00,10,6,8,0,670.65,386.75,-4303.15,17805.87,307714.87,Healthcare
1492,9,D-MART AVENUE 6314,d mart avenue 6314,DMart,1864.35,debit,Wallet,Groceries,Supermarket,0.9869,2025-10-23 21:33:00,10,3,21,0,1211.28,871.6,-4303.15,17805.87,305850.52,Groceries
2,9,IRCTC E-TICKET 1106,irctc e ticket 1106,IRCTC,806.79,debit,Credit Card,Travel,Train Tickets,0.8348,2025-10-27 23:26:00,10,0,23,0,7208.86,7699.89,-4303.15,17805.87,305043.73,Travel
176,9,BANK INTEREST 5676,bank interest 5676,Bank,333.58,credit,Credit Card,Income,Interest,0.9268,2025-10-30 21:30:00,10,3,21,0,,,-4303.15,17805.87,305377.31,Income
566,9,MAKEMYTRIP 6021,makemytrip 6021,MakeMyTrip,15899.31,debit,Cash,Travel,Flight/Hotel,0.8374,2025-11-02 16:31:00,11,6,16,0,7208.86,7699.89,91781.28,17805.87,289478.0,Transport
287,9,SALARY CREDIT 3580,salary credit 3580,Employer,82199.84,credit,Net Banking,Income,Salary,0.801,2025-11-09 18:37:00,11,6,18,0,,,91781.28,17805.87,371677.84,Income
206,9,HDFC BANK EMI 7739,hdfc bank emi 7739,HDFC EMI,15880.13,debit,Cash,Finance,Loan EMI,0.7047,2025-11-13 21:42:00,11,3,21,1,7696.66,7068.91,91781.28,17805.87,355797.71,Shopping
1829,9,DUNZO DELIVERY 2996,dunzo delivery 2996,Dunzo,430.19,debit,Debit Card,Groceries,Quick Commerce,0.7531,2025-11-15 16:12:00,11,5,16,0,1211.28,871.6,91781.28,17805.87,355367.52,Groceries
2069,9,AMAZON PAY* 1805,amazon pay 1805,Amazon,2404.37,debit,IMPS,Shopping,E-commerce,0.7335,2025-11-17 23:29:00,11,0,23,0,3535.21,2204.82,91781.28,17805.87,352963.15,Shopping
167,9,SBI MUTUAL FUND SIP 1436,sbi mutual fund sip 1436,SBI MF,3530.8,debit,Wallet,Investments,Mutual Fund,0.939,2025-11-20 09:26:00,11,3,9,1,15652.28,15686.95,91781.28,17805.87,349432.35,Investments
1907,9,Airtel Xstream 1921,airtel xstream 1921,Airtel,370.22,debit,UPI,Utilities,Broadband,0.8415,2025-11-23 20:33:00,11,6,20,1,504.21,258.93,91781.28,17805.87,349062.13,Utilities
430,9,RELIANCE FRESH* 9534,reliance fresh 9534,Reliance Fresh,1258.55,refund,NEFT,Groceries,Supermarket,0.7476,2025-11-28 15:59:00,11,4,15,0,,,91781.28,17805.87,347803.58,Groceries
989,9,HDFC BANK EMI 6350,hdfc bank emi 6350,HDFC EMI,4207.04,debit,IMPS,Finance,Loan EMI,0.9628,2025-11-28 19:04:00,11,4,19,1,7696.66,7068.91,91781.28,17805.87,343596.54,Finance
11,9,FLIPKART INTERNET 5808,flipkart internet 5808,Flipkart,5648.55,transfer,Wallet,Shopping,E-commerce,0.9306,2025-11-29 23:48:00,11,5,23,0,,,91781.28,17805.87,337947.99,Shopping
2096,9,SALARY CREDIT 6326,salary credit 6326,Employer,52303.5,credit,Net Banking,Income,Salary,0.8244,2025-11-30 07:22:00,11,6,7,0,,,91781.28,17805.87,390251.49,Income
219,9,FREELANCE PAYMENT 3390,freelance payment 3390,Freelance,79662.2,credit,Debit Card,Income,Freelance,0.7807,2025-12-02 18:10:00,12,1,18,0,,,65918.55,17805.87,469913.69,Groceries
1664,9,PAYTM WALLET* 9243,paytm wallet 9243,Paytm,3895.87,debit,Net Banking,Finance,Wallet Top-up,0.8301,2025-12-03 17:36:00,12,2,17,0,7696.66,7068.91,65918.55,17805.87,466017.82,Finance
1302,9,SBI MUTUAL FUND SIP 9022,sbi mutual fund sip 9022,SBI MF,7645.8,debit,Debit Card,Investments,Mutual Fund,0.8408,2025-12-05 23:59:00,12,4,23,1,15652.28,15686.95,65918.55,17805.87,458372.02,Investments
705,9,SPOTIFY INDIA 1032,spotify india 1032,Spotify,75.11,debit,Wallet,Entertainment,Music Streaming,0.9042,2025-12-10 23:39:00,12,2,23,1,406.23,391.03,65918.55,17805.87,458296.91,Entertainment
2159,9,PRACTO CONSULT 5723,practo consult 5723,Practo,1160.54,debit,NEFT,Healthcare,Consultation,0.9747,2025-12-13 06:43:00,12,5,6,0,670.65,386.75,65918.55,17805.87,457136.37,Healthcare
79,9,HOTSTAR PREMIUM 1715,hotstar premium 1715,Hotstar,828.5,debit,IMPS,Entertainment,Streaming,0.7701,2025-12-15 13:36:00,12,0,13,1,406.23,391.03,65918.55,17805.87,456307.87,Entertainment
568,9,UBER INDIA 3072,uber india 3072,Uber,137.83,debit,Credit Card,Transport,Cab,0.7351,2025-12-26 10:10:00,12,4,10,0,863.26,1001.5,65918.55,17805.87,456170.04,Transport
1049,10,NETFLIX INDIA 2410,netflix india 2410,Netflix,321.93,debit,NEFT,Entertainment,Streaming,0.7353,2024-01-04 15:17:00,1,3,15,1,404.42,299.5,-31144.24,16978.02,-321.93,Entertainment
1586,10,IRCTC E-TICKET 3966,irctc e ticket 3966,IRCTC,2936.28,debit,Debit Card,Travel,Train Tickets,0.7355,2024-01-10 19:10:00,1,2,19,0,9235.54,9441.31,-31144.24,16978.02,-3258.21,Travel
589,10,ZOMATO* 4277,zomato 4277,Zomato,667.58,debit,Net Banking,Food & Dining,Food Delivery,0.976,2024-01-11 09:50:00,1,3,9,0,361.0,200.61,-31144.24,16978.02,-3925.79,Food & Dining
997,10,SBI MUTUAL FUND SIP 8698,sbi mutual fund sip 8698,SBI MF,8625.48,debit,IMPS,Investments,Mutual Fund,0.779,2024-01-16 11:07:00,1,1,11,1,15603.77,16004.42,-31144.24,16978.02,-12551.27,Investments
1922,10,HDFC BANK EMI 7058,hdfc bank emi 7058,HDFC EMI,18364.65,debit,Wallet,Finance,Loan EMI,0.8305,2024-01-20 10:18:00,1,5,10,1,8600.32,7149.07,-31144.24,16978.02,-30915.92,Finance
958,10,IRCTC E-TICKET 8805,irctc e ticket 8805,IRCTC,228.32,debit,Net Banking,Travel,Train Tickets,0.8996,2024-01-31 11:14:00,1,2,11,0,9235.54,9441.31,-31144.24,16978.02,-31144.24,Travel
17,10,AMAZON PAY* 9834,amazon pay 9834,Amazon,5829.52,debit,Credit Card,Shopping,E-commerce,0.7835,2024-02-02 16:04:00,2,4,16,0,3868.62,1807.85,-40706.41,16978.02,-36973.76,Shopping
872,10,BYJU'S SUBSCRIPTION 4794,byju's subscription 4794,Byjus,3294.48,debit,Debit Card,Education,Online Learning,0.7128,2024-02-08 15:10:00,2,3,15,0,2378.38,1252.74,-40706.41,16978.02,-40268.24,Education
1163,10,RELIANCE FRESH* 9564,reliance fresh 9564,Reliance Fresh,1661.75,debit,Cash,Groceries,Supermarket,0.9557,2024-02-10 17:41:00,2,5,17,0,1141.02,858.82,-40706.41,16978.02,-41929.99,Shopping
1598,10,BYJU'S SUBSCRIPTION 4760,byju's subscription 4760,Byjus,1921.46,debit,Credit Card,Education,Online Learning,0.71,2024-02-12 14:21:00,2,0,14,0,2378.38,1252.74,-40706.41,16978.02,-43851.45,Food & Dining
471,10,SBI MUTUAL FUND SIP 9784,sbi mutual fund sip 9784,SBI MF,9116.05,debit,NEFT,Investments,Mutual Fund,0.8182,2024-02-12 18:46:00,2,0,18,1,15603.77,16004.42,-40706.41,16978.02,-52967.5,Investments
1733,10,HDFC BANK EMI 4157,hdfc bank emi 4157,HDFC EMI,18883.15,debit,Wallet,Finance,Loan EMI,0.9698,2024-02-14 21:20:00,2,2,21,1,8600.32,7149.07,-40706.41,16978.02,-71850.65,Finance
634,10,RELIANCE FRESH* 7076,reliance fresh 7076,Reliance Fresh,1550.25,transfer,IMPS,Groceries,Supermarket,0.7908,2024-02-16 06:16:00,2,4,6,0,,,-40706.41,16978.02,-73400.9,Food & Dining
2025,10,BigBasket 8641,bigbasket 8641,BigBasket,566.1,debit,UPI,Groceries,Online Grocery,0.8957,2024-03-09 15:19:00,3,5,15,0,1141.02,858.82,-50235.12,16978.02,-73967.0,Groceries
1650,10,D-MART AVENUE 6518,d mart avenue 6518,DMart,1295.68,transfer,Net Banking,Groceries,Supermarket,0.9866,2024-03-14 23:19:00,3,3,23,0,,,-50235.12,16978.02,-75262.68,Groceries
2087,10,UBER INDIA 3676,uber india 3676,Uber,236.67,debit,Cash,Transport,Cab,0.8311,2024-03-15 11:43:00,3,4,11,0,709.0,832.82,-50235.12,16978.02,-75499.35,Transport
1125,10,BANK INTEREST 3493,bank interest 3493,Bank,926.23,credit,Wallet,Income,Interest,0.8397,2024-03-15 19:52:00,3,4,19,0,,,-50235.12,16978.02,-74573.12,Income
1823,10,HDFC BANK EMI 8403,hdfc bank emi 8403,HDFC EMI,17787.13,debit,Credit Card,Finance,Loan EMI,0.8918,2024-03-16 10:19:00,3,5,10,1,8600.32,7149.07,-50235.12,16978.02,-92360.25,Finance
1417,10,RELIANCE FRESH* 6146,reliance fresh 6146,Reliance Fresh,1044.46,debit,Wallet,Groceries,Supermarket,0.8504,2024-03-19 10:11:00,3,1,10,0,1141.02,858.82,-50235.12,16978.02,-93404.71,Groceries
290,10,GROFERS/BLINKIT 2453,grofers blinkit 2453,Blinkit,343.51,transfer,NEFT,Groceries,Quick Commerce,0.7504,2024-03-20 13:22:00,3,2,13,0,,,-50235.12,16978.02,-93748.22,Groceries
5,10,NETFLIX INDIA 6977,netflix india 6977,Netflix,174.77,debit,Net Banking,Entertainment,Streaming,0.814,2024-03-22 13:55:00,3,4,13,1,404.42,299.5,-50235.12,16978.02,-93922.99,Entertainment
